avg_occupancy,median_price,commercial_pct,licensed_pct,avg_availability,avg_reviews,occupancy_rate,city
-0.0766176560491509,-0.01143860143166098,0.005323642818081804,-0.00425815561877098,-0.010384366629953588,0.003210321831733136,-0.03743570050204501,0.0018346190480579493
0.030303601892718215,-0.005299759752108131,-0.06909528025959612,-0.00315928079960486,-0.012509596720470159,0.007233845291817886,0.010876515758219489,-0.0035299233418159713
0.03861832139129166,-0.01432585802302467,-0.020420173520507953,-0.00586888287282732,-0.008695665808539423,0.008799379198658914,0.017317692885195482,-0.0033346931622582126
0.09701539292352283,-0.011403424145943922,-0.034893467331165086,-0.0022321169620383267,-0.009653962699634434,-0.007315880868459462,0.05999028002119034,0.0008316611542682687
0.08272998212199237,-0.017190288231649885,0.0599281692883352,-0.006893118342261983,0.007334491573774033,0.00322524385340459,0.028700931905725063,0.0036274253013318953
0.007314788508056515,0.011637867898588075,0.018892690023301427,0.007389556124789098,0.0017677880145948212,-0.012822481587304148,-0.0019880399985020437,0.006902000976240182
0.07260417712943369,-0.008535296646665606,-0.0216946222862534,0.0017553900860361557,0.007145434230477851,-0.006780412059898073,0.01995117935157426,0.00477644560332055
0.00533390043603058,-0.005995484179852082,-0.07752567978260635,-0.004208382129108904,0.002691219216610033,0.003679119485423389,-0.0022508153053429555,-0.005899237416979626
-0.11083905011503478,0.01069157763307968,0.079082184699401,-0.006494075001958115,-0.009570502921462384,0.0016969179409353132,-0.04825508746893608,-0.0042949633520666
-0.05217473329287885,0.01982935255919767,-0.00617938302010674,-0.0076787992523235475,0.0008256336562101008,-0.011404310916490511,-0.023282561122541807,0.0038759163022865474
-0.08855313174345388,-0.00593264424871732,-0.062489979668815164,-0.002752031137013698,0.0003761386818747733,-0.0025406985302701746,-0.04125691460276535,-0.0050322289123693855
0.009323410689420147,-0.006714833867748858,-0.08698085161061549,-0.00014084780313790852,0.004329930652866001,0.0018049291657043795,-0.0002752053943330995,0.005964992554959777
0.046869462163963295,-0.007887535542278754,-0.05159396449681347,-0.00503836048503602,-0.01098845934684419,-0.0010873326045761772,0.019698594376372516,-0.004489546484839455
-0.06142592239670027,-0.010986434930076061,0.021059272197900072,-0.00551354576463076,-0.015438961587157312,0.0014789294915150423,-0.027277712337077868,0.0028428611305931777
-0.0022963720958115138,-0.0022370103492773638,-0.02376723254084759,0.004283743269775551,0.04293548630341548,-0.0036740067513643298,0.002911104648574705,0.00735226081996673
0.0201257248591321,-0.005632682100063348,-0.036805788190695035,-0.00389685273705098,0.008357371438558034,-0.0015697995731802903,0.0009275406303693259,0.008652389613260076
-0.012336337901583642,-0.001656607875619498,0.001008844839404799,-0.0031463447773293794,-0.007783721494923991,-0.0020600710727470177,-0.00038587897470004245,0.006724105081702299
0.07636364494806017,-0.004521508917685165,-0.05734265601835518,-0.0012531743325330013,0.0010743058202523264,-0.01575367517263277,0.02463073901581089,-0.007242786903437238
